,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4505,0.506,0.673,2,-12.441,1,0.0502,0.0242,0.0267,0.226,0.795,101.175,audio_features,5jCmqthHBgShD3rk9AVVxQ,spotify:track:5jCmqthHBgShD3rk9AVVxQ,https://api.spotify.com/v1/tracks/5jCmqthHBgShD3rk9AVVxQ,https://api.spotify.com/v1/audio-analysis/5jCmqthHBgShD3rk9AVVxQ,414520,4
4506,0.642,0.816,5,-4.092,1,0.0348,0.503,0.0381,0.133,0.8,116.005,audio_features,2ms9BbAPqMlZjMZ16AMLBq,spotify:track:2ms9BbAPqMlZjMZ16AMLBq,https://api.spotify.com/v1/tracks/2ms9BbAPqMlZjMZ16AMLBq,https://api.spotify.com/v1/audio-analysis/2ms9BbAPqMlZjMZ16AMLBq,254227,4
4507,0.641,0.926,10,-7.718,0,0.0572,0.11,0.0246,0.09,0.883,90.934,audio_features,2oWex6rYoQ7Bl2D9zG8d3F,spotify:track:2oWex6rYoQ7Bl2D9zG8d3F,https://api.spotify.com/v1/tracks/2oWex6rYoQ7Bl2D9zG8d3F,https://api.spotify.com/v1/audio-analysis/2oWex6rYoQ7Bl2D9zG8d3F,591693,4
4508,0.717,0.875,7,-7.602,0,0.0979,0.197,0.388,0.0907,0.694,123.775,audio_features,5FvggTB5kixLoOHtKIUFkg,spotify:track:5FvggTB5kixLoOHtKIUFkg,https://api.spotify.com/v1/tracks/5FvggTB5kixLoOHtKIUFkg,https://api.spotify.com/v1/audio-analysis/5FvggTB5kixLoOHtKIUFkg,792360,4
4509,0.516,0.66,4,-5.826,1,0.0339,0.0216,0.0,0.0849,0.839,107.666,audio_features,7E1QD9kBuSaAWf31wjD3Qv,spotify:track:7E1QD9kBuSaAWf31wjD3Qv,https://api.spotify.com/v1/tracks/7E1QD9kBuSaAWf31wjD3Qv,https://api.spotify.com/v1/audio-analysis/7E1QD9kBuSaAWf31wjD3Qv,185400,4
4510,0.597,0.836,5,-6.952,0,0.152,0.14,0.0386,0.107,0.873,149.869,audio_features,1bU0FMR2J0gzIJrnH9Wcdp,spotify:track:1bU0FMR2J0gzIJrnH9Wcdp,https://api.spotify.com/v1/tracks/1bU0FMR2J0gzIJrnH9Wcdp,https://api.spotify.com/v1/audio-analysis/1bU0FMR2J0gzIJrnH9Wcdp,1400707,4
4511,0.495,0.744,4,-5.372,0,0.0481,0.173,0.9,0.126,0.652,81.069,audio_features,7bJSFZJzWv8J7AyzZIGASJ,spotify:track:7bJSFZJzWv8J7AyzZIGASJ,https://api.spotify.com/v1/tracks/7bJSFZJzWv8J7AyzZIGASJ,https://api.spotify.com/v1/audio-analysis/7bJSFZJzWv8J7AyzZIGASJ,355250,4
4512,0.408,0.941,10,-6.131,0,0.0443,0.0122,0.128,0.0812,0.671,116.16,audio_features,1WWCPs2aVkoIuVdLt6Aw9u,spotify:track:1WWCPs2aVkoIuVdLt6Aw9u,https://api.spotify.com/v1/tracks/1WWCPs2aVkoIuVdLt6Aw9u,https://api.spotify.com/v1/audio-analysis/1WWCPs2aVkoIuVdLt6Aw9u,313319,4
4513,0.727,0.685,7,-6.45,0,0.0333,0.471,0.000312,0.0469,0.962,110.533,audio_features,2Pb7Z8lrgBN8sMNNGEPBWx,spotify:track:2Pb7Z8lrgBN8sMNNGEPBWx,https://api.spotify.com/v1/tracks/2Pb7Z8lrgBN8sMNNGEPBWx,https://api.spotify.com/v1/audio-analysis/2Pb7Z8lrgBN8sMNNGEPBWx,213373,4
4514,0.628,0.862,2,-6.12,0,0.0499,0.218,0.0514,0.0618,0.705,103.165,audio_features,7HydrZ0ETV67X4ZE4phoyA,spotify:track:7HydrZ0ETV67X4ZE4phoyA,https://api.spotify.com/v1/tracks/7HydrZ0ETV67X4ZE4phoyA,https://api.spotify.com/v1/audio-analysis/7HydrZ0ETV67X4ZE4phoyA,590707,4
4515,0.719,0.694,0,-6.736,1,0.0706,0.116,0.00406,0.0645,0.759,124.14,audio_features,0lveMujHGKGwJbjfyfuLKn,spotify:track:0lveMujHGKGwJbjfyfuLKn,https://api.spotify.com/v1/tracks/0lveMujHGKGwJbjfyfuLKn,https://api.spotify.com/v1/audio-analysis/0lveMujHGKGwJbjfyfuLKn,250867,4
4516,0.712,0.69,5,-8.27,1,0.0815,0.537,0.004,0.114,0.826,128.316,audio_features,0d2AttTwAQalheC79YDyhP,spotify:track:0d2AttTwAQalheC79YDyhP,https://api.spotify.com/v1/tracks/0d2AttTwAQalheC79YDyhP,https://api.spotify.com/v1/audio-analysis/0d2AttTwAQalheC79YDyhP,326493,4
4517,0.641,0.514,3,-6.194,1,0.0552,0.587,0.822,0.0826,0.843,74.508,audio_features,578OAltYG41yIMwXCHmVsa,spotify:track:578OAltYG41yIMwXCHmVsa,https://api.spotify.com/v1/tracks/578OAltYG41yIMwXCHmVsa,https://api.spotify.com/v1/audio-analysis/578OAltYG41yIMwXCHmVsa,208133,4
4518,0.801,0.677,0,-5.795,0,0.0378,0.422,4.3e-05,0.103,0.735,120.378,audio_features,6Hs0zpzm0vHsYDkKQF9TlY,spotify:track:6Hs0zpzm0vHsYDkKQF9TlY,https://api.spotify.com/v1/tracks/6Hs0zpzm0vHsYDkKQF9TlY,https://api.spotify.com/v1/audio-analysis/6Hs0zpzm0vHsYDkKQF9TlY,180600,4
4519,0.682,0.941,2,-5.144,0,0.181,0.388,0.0132,0.613,0.595,131.38,audio_features,3yoSHWIvtNQ52Jf3bCoaBa,spotify:track:3yoSHWIvtNQ52Jf3bCoaBa,https://api.spotify.com/v1/tracks/3yoSHWIvtNQ52Jf3bCoaBa,https://api.spotify.com/v1/audio-analysis/3yoSHWIvtNQ52Jf3bCoaBa,743267,4
4520,0.799,0.756,6,-7.377,0,0.0532,0.00581,0.701,0.0539,0.397,123.518,audio_features,3eq9bq0mxSX2t1RP97UDea,spotify:track:3eq9bq0mxSX2t1RP97UDea,https://api.spotify.com/v1/tracks/3eq9bq0mxSX2t1RP97UDea,https://api.spotify.com/v1/audio-analysis/3eq9bq0mxSX2t1RP97UDea,255520,4
4521,0.653,0.875,9,-5.232,1,0.125,0.0165,0.0317,0.377,0.792,116.956,audio_features,03P5b745wtD0qS5IdNtrh9,spotify:track:03P5b745wtD0qS5IdNtrh9,https://api.spotify.com/v1/tracks/03P5b745wtD0qS5IdNtrh9,https://api.spotify.com/v1/audio-analysis/03P5b745wtD0qS5IdNtrh9,373333,4
4522,0.678,0.718,7,-7.189,0,0.111,0.52,0.0842,0.0699,0.899,121.637,audio_features,0kzZmpztpqxb4AA0M4ddyA,spotify:track:0kzZmpztpqxb4AA0M4ddyA,https://api.spotify.com/v1/tracks/0kzZmpztpqxb4AA0M4ddyA,https://api.spotify.com/v1/audio-analysis/0kzZmpztpqxb4AA0M4ddyA,540987,4
4523,0.839,0.233,3,-13.539,1,0.0413,0.745,0.747,0.105,0.777,125.597,audio_features,0fxjsll9jmmRgMFbwdp4Xg,spotify:track:0fxjsll9jmmRgMFbwdp4Xg,https://api.spotify.com/v1/tracks/0fxjsll9jmmRgMFbwdp4Xg,https://api.spotify.com/v1/audio-analysis/0fxjsll9jmmRgMFbwdp4Xg,194293,4
4524,0.537,0.501,7,-11.22,1,0.093,0.0684,0.00366,0.0753,0.914,93.849,audio_features,1FhP3mymDoN2hX5p57uTnu,spotify:track:1FhP3mymDoN2hX5p57uTnu,https://api.spotify.com/v1/tracks/1FhP3mymDoN2hX5p57uTnu,https://api.spotify.com/v1/audio-analysis/1FhP3mymDoN2hX5p57uTnu,318785,4
4525,0.831,0.835,0,-3.768,1,0.142,0.128,0.00227,0.134,0.8,114.997,audio_features,21s0bjVrP7RtQskeUKZxOu,spotify:track:21s0bjVrP7RtQskeUKZxOu,https://api.spotify.com/v1/tracks/21s0bjVrP7RtQskeUKZxOu,https://api.spotify.com/v1/audio-analysis/21s0bjVrP7RtQskeUKZxOu,264307,4
4526,0.724,0.651,2,-7.86,0,0.0335,0.0919,0.788,0.0897,0.927,111.713,audio_features,1v0UZjrgcnI9iBeVwOynkS,spotify:track:1v0UZjrgcnI9iBeVwOynkS,https://api.spotify.com/v1/tracks/1v0UZjrgcnI9iBeVwOynkS,https://api.spotify.com/v1/audio-analysis/1v0UZjrgcnI9iBeVwOynkS,233118,4
4527,0.73,0.41,10,-10.186,0,0.481,0.903,0.922,0.122,0.886,120.872,audio_features,09GZlaxVlta1K5USLQ0FoG,spotify:track:09GZlaxVlta1K5USLQ0FoG,https://api.spotify.com/v1/tracks/09GZlaxVlta1K5USLQ0FoG,https://api.spotify.com/v1/audio-analysis/09GZlaxVlta1K5USLQ0FoG,229735,4
4528,0.564,0.917,2,-8.027,1,0.144,0.324,3.78e-06,0.0885,0.741,129.862,audio_features,2FEp5G3NaMtJQAdN7GbSMW,spotify:track:2FEp5G3NaMtJQAdN7GbSMW,https://api.spotify.com/v1/tracks/2FEp5G3NaMtJQAdN7GbSMW,https://api.spotify.com/v1/audio-analysis/2FEp5G3NaMtJQAdN7GbSMW,257621,4
4529,0.664,0.762,9,-7.464,0,0.0438,0.0497,0.0221,0.0956,0.407,130.971,audio_features,3xxpKR6flMxuPtcgaF9Gfj,spotify:track:3xxpKR6flMxuPtcgaF9Gfj,https://api.spotify.com/v1/tracks/3xxpKR6flMxuPtcgaF9Gfj,https://api.spotify.com/v1/audio-analysis/3xxpKR6flMxuPtcgaF9Gfj,307493,4
4530,0.788,0.695,4,-6.803,1,0.182,0.0965,0.138,0.0415,0.685,122.24,audio_features,0urbfRnnXk7raHj8B0SWDu,spotify:track:0urbfRnnXk7raHj8B0SWDu,https://api.spotify.com/v1/tracks/0urbfRnnXk7raHj8B0SWDu,https://api.spotify.com/v1/audio-analysis/0urbfRnnXk7raHj8B0SWDu,693600,4
4531,0.667,0.784,6,-11.844,1,0.0639,0.0917,0.776,0.376,0.944,131.08,audio_features,1tzQYuBIeGuTwfCWh0yFKz,spotify:track:1tzQYuBIeGuTwfCWh0yFKz,https://api.spotify.com/v1/tracks/1tzQYuBIeGuTwfCWh0yFKz,https://api.spotify.com/v1/audio-analysis/1tzQYuBIeGuTwfCWh0yFKz,266190,4
4532,0.693,0.83,5,-6.145,0,0.0318,0.0213,0.83,0.063,0.667,104.339,audio_features,4LplKZlHqBnibK932aTxKc,spotify:track:4LplKZlHqBnibK932aTxKc,https://api.spotify.com/v1/tracks/4LplKZlHqBnibK932aTxKc,https://api.spotify.com/v1/audio-analysis/4LplKZlHqBnibK932aTxKc,201680,4
4533,0.734,0.813,2,-6.071,0,0.0488,0.263,0.23,0.205,0.82,104.285,audio_features,4Maj54gxqVxtDkV7NVhuGA,spotify:track:4Maj54gxqVxtDkV7NVhuGA,https://api.spotify.com/v1/tracks/4Maj54gxqVxtDkV7NVhuGA,https://api.spotify.com/v1/audio-analysis/4Maj54gxqVxtDkV7NVhuGA,188345,4
4534,0.724,0.828,7,-7.256,1,0.0679,0.547,0.342,0.0453,0.753,100.56,audio_features,4P5PiEBtsUj7UTXqYE89xr,spotify:track:4P5PiEBtsUj7UTXqYE89xr,https://api.spotify.com/v1/tracks/4P5PiEBtsUj7UTXqYE89xr,https://api.spotify.com/v1/audio-analysis/4P5PiEBtsUj7UTXqYE89xr,429133,4
4535,0.632,0.694,2,-7.368,0,0.0369,0.293,0.000347,0.302,0.904,83.555,audio_features,1v73u3ptURy9srZJfmGWj9,spotify:track:1v73u3ptURy9srZJfmGWj9,https://api.spotify.com/v1/tracks/1v73u3ptURy9srZJfmGWj9,https://api.spotify.com/v1/audio-analysis/1v73u3ptURy9srZJfmGWj9,282360,4
4536,0.65,0.851,7,-8.568,0,0.0944,0.166,0.12,0.889,0.743,101.925,audio_features,5iBPlU3XOy6ooug4rD9Cft,spotify:track:5iBPlU3XOy6ooug4rD9Cft,https://api.spotify.com/v1/tracks/5iBPlU3XOy6ooug4rD9Cft,https://api.spotify.com/v1/audio-analysis/5iBPlU3XOy6ooug4rD9Cft,465280,4
4537,0.637,0.799,8,-8.854,1,0.0521,0.206,0.0688,0.124,0.692,107.905,audio_features,5BeaZCKKhjIiuoTOkWVCPZ,spotify:track:5BeaZCKKhjIiuoTOkWVCPZ,https://api.spotify.com/v1/tracks/5BeaZCKKhjIiuoTOkWVCPZ,https://api.spotify.com/v1/audio-analysis/5BeaZCKKhjIiuoTOkWVCPZ,594547,4
4538,0.589,0.681,0,-8.833,1,0.0454,0.142,5.44e-05,0.794,0.823,90.373,audio_features,6Ted7KB5tLxmuxHMTOjzj9,spotify:track:6Ted7KB5tLxmuxHMTOjzj9,https://api.spotify.com/v1/tracks/6Ted7KB5tLxmuxHMTOjzj9,https://api.spotify.com/v1/audio-analysis/6Ted7KB5tLxmuxHMTOjzj9,226480,4
4539,0.761,0.67,6,-8.232,1,0.0625,0.306,0.00835,0.134,0.921,112.862,audio_features,2HQpXO6WJjWeG2fyLzzP2O,spotify:track:2HQpXO6WJjWeG2fyLzzP2O,https://api.spotify.com/v1/tracks/2HQpXO6WJjWeG2fyLzzP2O,https://api.spotify.com/v1/audio-analysis/2HQpXO6WJjWeG2fyLzzP2O,502720,4
4540,0.701,0.702,5,-10.323,0,0.122,0.525,0.0486,0.235,0.885,110.721,audio_features,78U7dsruM76CzAnTSZ4npT,spotify:track:78U7dsruM76CzAnTSZ4npT,https://api.spotify.com/v1/tracks/78U7dsruM76CzAnTSZ4npT,https://api.spotify.com/v1/audio-analysis/78U7dsruM76CzAnTSZ4npT,448914,4
4541,0.641,0.768,9,-7.314,0,0.052,0.125,0.558,0.0881,0.384,99.513,audio_features,5Erq00Ha7uKgztjYWsvdjT,spotify:track:5Erq00Ha7uKgztjYWsvdjT,https://api.spotify.com/v1/tracks/5Erq00Ha7uKgztjYWsvdjT,https://api.spotify.com/v1/audio-analysis/5Erq00Ha7uKgztjYWsvdjT,365680,4
4542,0.719,0.634,10,-9.476,1,0.0298,0.294,0.211,0.172,0.95,120.016,audio_features,2AjmSwDI5PqOUeAM32kBo3,spotify:track:2AjmSwDI5PqOUeAM32kBo3,https://api.spotify.com/v1/tracks/2AjmSwDI5PqOUeAM32kBo3,https://api.spotify.com/v1/audio-analysis/2AjmSwDI5PqOUeAM32kBo3,318400,4
4543,0.688,0.597,0,-14.0,1,0.106,0.243,0.00286,0.08,0.762,105.675,audio_features,4RY7JyzWaluUWKg3zPKOdk,spotify:track:4RY7JyzWaluUWKg3zPKOdk,https://api.spotify.com/v1/tracks/4RY7JyzWaluUWKg3zPKOdk,https://api.spotify.com/v1/audio-analysis/4RY7JyzWaluUWKg3zPKOdk,421173,4
4544,0.361,0.664,7,-8.184,0,0.0349,0.411,0.0961,0.357,0.928,162.407,audio_features,3ysJG6OTNiAsm3tEiREVSq,spotify:track:3ysJG6OTNiAsm3tEiREVSq,https://api.spotify.com/v1/tracks/3ysJG6OTNiAsm3tEiREVSq,https://api.spotify.com/v1/audio-analysis/3ysJG6OTNiAsm3tEiREVSq,329644,3
4545,0.691,0.714,1,-9.694,1,0.046,0.517,0.0164,0.178,0.959,91.045,audio_features,0frdBTOakDbdKCyhdF1EJw,spotify:track:0frdBTOakDbdKCyhdF1EJw,https://api.spotify.com/v1/tracks/0frdBTOakDbdKCyhdF1EJw,https://api.spotify.com/v1/audio-analysis/0frdBTOakDbdKCyhdF1EJw,445227,4
4546,0.651,0.685,5,-9.425,0,0.0329,0.543,0.00401,0.197,0.95,137.162,audio_features,0NaDgIcZarE72iPIwcEelP,spotify:track:0NaDgIcZarE72iPIwcEelP,https://api.spotify.com/v1/tracks/0NaDgIcZarE72iPIwcEelP,https://api.spotify.com/v1/audio-analysis/0NaDgIcZarE72iPIwcEelP,378280,4
4547,0.692,0.737,0,-7.883,0,0.0479,0.2,0.217,0.312,0.962,105.66,audio_features,0FRLyEkqXyOjXj3lygm0ig,spotify:track:0FRLyEkqXyOjXj3lygm0ig,https://api.spotify.com/v1/tracks/0FRLyEkqXyOjXj3lygm0ig,https://api.spotify.com/v1/audio-analysis/0FRLyEkqXyOjXj3lygm0ig,240400,4
4548,0.701,0.751,11,-10.699,0,0.0581,0.0019,0.714,0.061,0.955,114.292,audio_features,2B6945YOzaZaWncHmywJtO,spotify:track:2B6945YOzaZaWncHmywJtO,https://api.spotify.com/v1/tracks/2B6945YOzaZaWncHmywJtO,https://api.spotify.com/v1/audio-analysis/2B6945YOzaZaWncHmywJtO,386160,4
4549,0.77,0.936,10,-4.497,0,0.121,0.485,0.0568,0.115,0.915,105.157,audio_features,4aPf7pjWLwBga4M3CPoiHU,spotify:track:4aPf7pjWLwBga4M3CPoiHU,https://api.spotify.com/v1/tracks/4aPf7pjWLwBga4M3CPoiHU,https://api.spotify.com/v1/audio-analysis/4aPf7pjWLwBga4M3CPoiHU,525133,4
4550,0.565,0.433,4,-14.97,0,0.0393,0.0308,0.225,0.0909,0.746,137.269,audio_features,6sVm6ik1mXyXlDFexORZpQ,spotify:track:6sVm6ik1mXyXlDFexORZpQ,https://api.spotify.com/v1/tracks/6sVm6ik1mXyXlDFexORZpQ,https://api.spotify.com/v1/audio-analysis/6sVm6ik1mXyXlDFexORZpQ,644440,4
4551,0.703,0.815,9,-8.536,0,0.0382,0.523,1.85e-05,0.192,0.946,93.185,audio_features,5RwJua1hh7EuyC3HURHBJZ,spotify:track:5RwJua1hh7EuyC3HURHBJZ,https://api.spotify.com/v1/tracks/5RwJua1hh7EuyC3HURHBJZ,https://api.spotify.com/v1/audio-analysis/5RwJua1hh7EuyC3HURHBJZ,178787,4
4552,0.716,0.957,3,-4.814,1,0.0689,0.183,0.058,0.182,0.93,106.714,audio_features,50IyuH9qLwaAb8vHrCLiIM,spotify:track:50IyuH9qLwaAb8vHrCLiIM,https://api.spotify.com/v1/tracks/50IyuH9qLwaAb8vHrCLiIM,https://api.spotify.com/v1/audio-analysis/50IyuH9qLwaAb8vHrCLiIM,576888,4
4553,0.624,0.942,4,-7.936,0,0.0701,0.000148,0.378,0.0917,0.693,123.971,audio_features,3PTq0uRsDMzXwgkZPVsqVI,spotify:track:3PTq0uRsDMzXwgkZPVsqVI,https://api.spotify.com/v1/tracks/3PTq0uRsDMzXwgkZPVsqVI,https://api.spotify.com/v1/audio-analysis/3PTq0uRsDMzXwgkZPVsqVI,346840,4
4554,0.558,0.205,0,-8.026,0,0.128,0.29,0.00447,0.188,0.747,101.935,audio_features,3zOILDgiueK2pFLXbxPPAJ,spotify:track:3zOILDgiueK2pFLXbxPPAJ,https://api.spotify.com/v1/tracks/3zOILDgiueK2pFLXbxPPAJ,https://api.spotify.com/v1/audio-analysis/3zOILDgiueK2pFLXbxPPAJ,656065,4
4555,0.674,0.901,5,-5.161,0,0.17,0.103,0.0459,0.122,0.903,118.063,audio_features,4IDTOyRmdtNt8cNxX9brjY,spotify:track:4IDTOyRmdtNt8cNxX9brjY,https://api.spotify.com/v1/tracks/4IDTOyRmdtNt8cNxX9brjY,https://api.spotify.com/v1/audio-analysis/4IDTOyRmdtNt8cNxX9brjY,998280,4
4556,0.581,0.819,10,-6.999,0,0.0626,0.167,0.216,0.108,0.777,86.089,audio_features,6D8455OOJF0eCFmFq8E4Qi,spotify:track:6D8455OOJF0eCFmFq8E4Qi,https://api.spotify.com/v1/tracks/6D8455OOJF0eCFmFq8E4Qi,https://api.spotify.com/v1/audio-analysis/6D8455OOJF0eCFmFq8E4Qi,881240,4
4557,0.7,0.77,10,-8.641,0,0.0802,0.083,0.482,0.157,0.708,106.077,audio_features,6mGpsN4ZxOwztiqwhakbBx,spotify:track:6mGpsN4ZxOwztiqwhakbBx,https://api.spotify.com/v1/tracks/6mGpsN4ZxOwztiqwhakbBx,https://api.spotify.com/v1/audio-analysis/6mGpsN4ZxOwztiqwhakbBx,893880,4
4558,0.769,0.832,10,-5.403,0,0.115,0.15,0.177,0.243,0.821,99.354,audio_features,0LPFYDU9GtTMWRnEeeFflj,spotify:track:0LPFYDU9GtTMWRnEeeFflj,https://api.spotify.com/v1/tracks/0LPFYDU9GtTMWRnEeeFflj,https://api.spotify.com/v1/audio-analysis/0LPFYDU9GtTMWRnEeeFflj,931600,4
4559,0.698,0.62,7,-10.491,1,0.0704,0.0198,0.473,0.0506,0.803,119.423,audio_features,6qjqjWxDUQJ9XPfCzwxPOW,spotify:track:6qjqjWxDUQJ9XPfCzwxPOW,https://api.spotify.com/v1/tracks/6qjqjWxDUQJ9XPfCzwxPOW,https://api.spotify.com/v1/audio-analysis/6qjqjWxDUQJ9XPfCzwxPOW,488867,4
4560,0.549,0.529,3,-12.291,0,0.108,0.76,0.0,0.206,0.464,82.755,audio_features,3E5ndyOfO6vFDEIE42HA8o,spotify:track:3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/tracks/3E5ndyOfO6vFDEIE42HA8o,https://api.spotify.com/v1/audio-analysis/3E5ndyOfO6vFDEIE42HA8o,184333,4
4561,0.503,0.182,0,-16.651,0,0.0323,0.776,0.0,0.178,0.652,63.684,audio_features,4WUcNkpoNSKoe5MUuyzrfC,spotify:track:4WUcNkpoNSKoe5MUuyzrfC,https://api.spotify.com/v1/tracks/4WUcNkpoNSKoe5MUuyzrfC,https://api.spotify.com/v1/audio-analysis/4WUcNkpoNSKoe5MUuyzrfC,133933,4
4562,0.677,0.355,3,-12.43,1,0.0464,0.677,0.0,0.0701,0.785,128.117,audio_features,7DhjBWlWMv0Lsspq7KLvIz,spotify:track:7DhjBWlWMv0Lsspq7KLvIz,https://api.spotify.com/v1/tracks/7DhjBWlWMv0Lsspq7KLvIz,https://api.spotify.com/v1/audio-analysis/7DhjBWlWMv0Lsspq7KLvIz,173693,4
4563,0.674,0.498,0,-10.07,1,0.13,0.512,2.05e-06,0.404,0.747,81.075,audio_features,62eAoNfrrS84177LOzJMQx,spotify:track:62eAoNfrrS84177LOzJMQx,https://api.spotify.com/v1/tracks/62eAoNfrrS84177LOzJMQx,https://api.spotify.com/v1/audio-analysis/62eAoNfrrS84177LOzJMQx,162107,4
4564,0.574,0.338,6,-11.376,1,0.042,0.845,0.0,0.165,0.493,67.008,audio_features,4hHbeIIKO5Y5uLyIEbY9Gn,spotify:track:4hHbeIIKO5Y5uLyIEbY9Gn,https://api.spotify.com/v1/tracks/4hHbeIIKO5Y5uLyIEbY9Gn,https://api.spotify.com/v1/audio-analysis/4hHbeIIKO5Y5uLyIEbY9Gn,199093,4
4565,0.521,0.516,2,-7.456,0,0.0369,0.723,0.0,0.257,0.569,136.483,audio_features,2EIaO5knwUA3F2qnf9LV3S,spotify:track:2EIaO5knwUA3F2qnf9LV3S,https://api.spotify.com/v1/tracks/2EIaO5knwUA3F2qnf9LV3S,https://api.spotify.com/v1/audio-analysis/2EIaO5knwUA3F2qnf9LV3S,172480,4
4566,0.386,0.125,0,-17.695,1,0.0394,0.921,6.42e-06,0.0919,0.254,147.721,audio_features,2HyPrPSANTIPkR6CfiytwY,spotify:track:2HyPrPSANTIPkR6CfiytwY,https://api.spotify.com/v1/tracks/2HyPrPSANTIPkR6CfiytwY,https://api.spotify.com/v1/audio-analysis/2HyPrPSANTIPkR6CfiytwY,223373,4
4567,0.678,0.409,1,-9.654,0,0.208,0.809,0.0,0.103,0.695,152.865,audio_features,5G4JTc4HlIsg7CyiDwoPV2,spotify:track:5G4JTc4HlIsg7CyiDwoPV2,https://api.spotify.com/v1/tracks/5G4JTc4HlIsg7CyiDwoPV2,https://api.spotify.com/v1/audio-analysis/5G4JTc4HlIsg7CyiDwoPV2,139680,4
4568,0.416,0.341,9,-10.749,1,0.0391,0.864,0.0,0.724,0.776,177.229,audio_features,6yhLR2sVn1IfsScVrR4ocr,spotify:track:6yhLR2sVn1IfsScVrR4ocr,https://api.spotify.com/v1/tracks/6yhLR2sVn1IfsScVrR4ocr,https://api.spotify.com/v1/audio-analysis/6yhLR2sVn1IfsScVrR4ocr,123360,4
4569,0.629,0.397,0,-10.483,1,0.034,0.455,0.00011,0.504,0.561,124.563,audio_features,00jlyC6x233qlS1vhLHdA3,spotify:track:00jlyC6x233qlS1vhLHdA3,https://api.spotify.com/v1/tracks/00jlyC6x233qlS1vhLHdA3,https://api.spotify.com/v1/audio-analysis/00jlyC6x233qlS1vhLHdA3,192840,4
4570,0.601,0.239,2,-12.175,0,0.0384,0.727,1.43e-06,0.0748,0.569,120.036,audio_features,4nbILrYODP667b3d66ZMzI,spotify:track:4nbILrYODP667b3d66ZMzI,https://api.spotify.com/v1/tracks/4nbILrYODP667b3d66ZMzI,https://api.spotify.com/v1/audio-analysis/4nbILrYODP667b3d66ZMzI,162960,4
4571,0.407,0.589,2,-5.32,1,0.03,0.547,0.0,0.281,0.559,109.009,audio_features,4ODWgs1CVAZKDbryEodjiz,spotify:track:4ODWgs1CVAZKDbryEodjiz,https://api.spotify.com/v1/tracks/4ODWgs1CVAZKDbryEodjiz,https://api.spotify.com/v1/audio-analysis/4ODWgs1CVAZKDbryEodjiz,204147,4
4572,0.645,0.398,8,-12.208,1,0.11,0.854,0.306,0.0731,0.705,82.768,audio_features,6dZKWYSx5YBIme4SfpIHJ0,spotify:track:6dZKWYSx5YBIme4SfpIHJ0,https://api.spotify.com/v1/tracks/6dZKWYSx5YBIme4SfpIHJ0,https://api.spotify.com/v1/audio-analysis/6dZKWYSx5YBIme4SfpIHJ0,211587,4
4573,0.742,0.0899,9,-19.187,0,0.158,0.0906,0.0,0.113,0.351,137.473,audio_features,2CeqxyOZEyiL6pTDYZ9gPH,spotify:track:2CeqxyOZEyiL6pTDYZ9gPH,https://api.spotify.com/v1/tracks/2CeqxyOZEyiL6pTDYZ9gPH,https://api.spotify.com/v1/audio-analysis/2CeqxyOZEyiL6pTDYZ9gPH,201333,4
4574,0.677,0.353,2,-11.808,0,0.0443,0.708,4.6e-05,0.304,0.648,125.854,audio_features,6iEVJAa73tL7RmmrqzA85y,spotify:track:6iEVJAa73tL7RmmrqzA85y,https://api.spotify.com/v1/tracks/6iEVJAa73tL7RmmrqzA85y,https://api.spotify.com/v1/audio-analysis/6iEVJAa73tL7RmmrqzA85y,148707,4
4575,0.279,0.454,2,-7.733,1,0.0316,0.395,0.0,0.198,0.216,150.661,audio_features,6lTTzSk1hRrxp4VMwXBp2l,spotify:track:6lTTzSk1hRrxp4VMwXBp2l,https://api.spotify.com/v1/tracks/6lTTzSk1hRrxp4VMwXBp2l,https://api.spotify.com/v1/audio-analysis/6lTTzSk1hRrxp4VMwXBp2l,274933,4
4576,0.648,0.241,7,-11.98,1,0.0407,0.755,0.0,0.146,0.634,135.887,audio_features,1hqrv4RHtqRres6Szcibvv,spotify:track:1hqrv4RHtqRres6Szcibvv,https://api.spotify.com/v1/tracks/1hqrv4RHtqRres6Szcibvv,https://api.spotify.com/v1/audio-analysis/1hqrv4RHtqRres6Szcibvv,133813,4
4577,0.585,0.247,1,-12.612,1,0.04,0.452,8.85e-06,0.107,0.591,127.15,audio_features,3aEJMh1cXKEjgh52claxQp,spotify:track:3aEJMh1cXKEjgh52claxQp,https://api.spotify.com/v1/tracks/3aEJMh1cXKEjgh52claxQp,https://api.spotify.com/v1/audio-analysis/3aEJMh1cXKEjgh52claxQp,223760,4
4578,0.259,0.473,5,-8.275,1,0.0295,0.592,0.0,0.201,0.539,90.348,audio_features,74VR3AkGPhbYXnxcOYa16x,spotify:track:74VR3AkGPhbYXnxcOYa16x,https://api.spotify.com/v1/tracks/74VR3AkGPhbYXnxcOYa16x,https://api.spotify.com/v1/audio-analysis/74VR3AkGPhbYXnxcOYa16x,157867,4
